Uberstrain	Name	Data_Source(Accession_No.;Sequencing_Platform;Sequencing_Library;Insert_Size;Experiment;Bases;Average_Length;Status)	Barcode	Source_Niche	Source_Type	Source_Details	Collection_Year	Collection_Month	Collection_Day	Collection_Time	Continent	Country	Region	District	City	Post_Code	Latitude	Longitude	Serovar	Subspecies	Disease	Antigenic_Formulas	Phage_Type	Lab_Contact	Comment	Bio_Project_ID	Project_ID	Sample_ID	Secondary_Sample_ID	Date_Entered	Release_Date	ST	eBG	Serotype_(Predicted)	Lineage	Status	Coverage	N50	Length	Species	Contig_Number(>=200_bp)	Low_Quality_Bases	Version	SISTR1_Serovar	SISTR1_Serogroup	SeqSero2_Serovar	SeqSero2_Serogroup	wgMLST	cgMLST	HC0	HC2	HC5	HC10	HC20	HC50	HC100	HC200	HC400	HC900	HC2000	HC2600	HC2850	Lab_Contact_Lowercase	Accession_No	Sequencing_Platform	Sequencing_Library	Insert_Size	Experiment	Bases	Average_Length
SAL_VA2954AA	17-SWA-Q17_S67	ERR2992823;ILLUMINA;Paired;150;ERX2995235;;	SAL_VA2954AA	Human	Human	Homo sapiens; stool	2017	3	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175541	ERS2983248	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	113	187259	4696462	Salmonella enterica;100.0%	94	13031	4	Wangata	D1	Wangata	9	209529	168308	168308	168308	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992823	ILLUMINA	Paired	150	ERX2995235	_	NA
SAL_VA2955AA	17-SWA-Q16_S56	ERR2992822;ILLUMINA;Paired;150;ERX2995234;;	SAL_VA2955AA	Human	Human	Homo sapiens; stool	2017	2	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175540	ERS2983247	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	121	201105	4667077	Salmonella enterica;100.0%	90	12575	4	Wangata	D1	Wangata	9	209522	168306	168306	168306	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992822	ILLUMINA	Paired	150	ERX2995234	_	NA
SAL_VA2956AA	17-SWA-Q15_S45	ERR2992821;ILLUMINA;Paired;150;ERX2995233;;	SAL_VA2956AA	Human	Human	Homo sapiens; stool	2017	2	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175539	ERS2983246	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	91	201146	4706017	Salmonella enterica;98.8%	88	13235	4	Wangata	D1	Wangata	9	209532	168307	168307	168232	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992821	ILLUMINA	Paired	150	ERX2995233	_	NA
SAL_VA2958AA	17-SWA-Q13	ERR2992819;ILLUMINA;Paired;150;ERX2995231;;	SAL_VA2958AA	Human	Human	Homo sapiens; stool	2017	2	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175537	ERS2983244	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	116	214532	4666162	Salmonella enterica;100.0%	86	12098	4	Wangata	D1	Wangata	9	209536	168312	168312	168232	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992819	ILLUMINA	Paired	150	ERX2995231	_	NA
SAL_VA2959AA	17-SWA-Q12_S11	ERR2992818;ILLUMINA;Paired;150;ERX2995230;;	SAL_VA2959AA	Human	Human	Homo sapiens; stool	2017	2	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata (Predicted)	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175536	ERS2983243	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	72	201105	4652786	Salmonella enterica;100.0%	65	12164	4	Wangata	D1	Wangata	9	209523	168315	168315	168315	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992818	ILLUMINA	Paired	150	ERX2995230	_	NA
SAL_VA2961AA	17-SWA-Q10_S77	ERR2992816;ILLUMINA;Paired;150;ERX2995228;;	SAL_VA2961AA	Human	Human	Homo sapiens; stool	2017	1	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175534	ERS2983241	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	110	191235	4705859	Salmonella enterica;100.0%	92	13589	4	Wangata	D1	Wangata	9	209526	168316	168316	129154	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992816	ILLUMINA	Paired	150	ERX2995228	_	NA
SAL_VA2962AA	17-SWA-Q07_S44	ERR2992815;ILLUMINA;Paired;150;ERX2995227;;	SAL_VA2962AA	Human	Human	Homo sapiens; stool	2017	1	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175533	ERS2983240	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	89	187259	4666243	Salmonella enterica;100.0%	93	13402	4	Wangata	D1	Wangata	9	209535	168313	168313	168238	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992815	ILLUMINA	Paired	150	ERX2995227	_	NA
SAL_VA2963AA	17-SWA-Q06_S33	ERR2992814;ILLUMINA;Paired;150;ERX2995226;;	SAL_VA2963AA	Human	Human	Homo sapiens; stool	2017	1	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175532	ERS2983239	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	80	170962	4655591	Salmonella enterica;100.0%	70	13628	4	Wangata	D1	Wangata	9	209527	168319	168319	168232	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992814	ILLUMINA	Paired	150	ERX2995226	_	NA
SAL_VA2966AA	17-SWA-Q031_S85	ERR2992811;ILLUMINA;Paired;150;ERX2995223;;	SAL_VA2966AA	Human	Human	Homo sapiens; stool	2017	4	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175529	ERS2983236	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	98	188545	4663649	Salmonella enterica;100.0%	90	13258	4	Wangata	D1	Wangata	9	209504	168285	168285	168232	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992811	ILLUMINA	Paired	150	ERX2995223	_	NA
SAL_VA2967AA	17-SWA-Q030_S73	ERR2992810;ILLUMINA;Paired;150;ERX2995222;;	SAL_VA2967AA	Human	Human	Homo sapiens; stool	2017	4	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata (Predicted)	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175528	ERS2983235	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	90	234827	4670026	Salmonella enterica;100.0%	89	14370	4	Wangata	D1	Wangata	9	209510	168286	168286	129155	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992810	ILLUMINA	Paired	150	ERX2995222	_	NA
SAL_VA2968AA	17-SWA-Q03_S87	ERR2992809;ILLUMINA;Paired;150;ERX2995221;;	SAL_VA2968AA	Human	Human	Homo sapiens; stool	2016	12	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175527	ERS2983234	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	95	170962	4664746	Salmonella enterica;100.0%	93	14337	4	Wangata	D1	Wangata	9	209505	168234	168234	129155	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992809	ILLUMINA	Paired	150	ERX2995221	_	NA
SAL_VA2969AA	17-SWA-Q01_S65	ERR2992808;ILLUMINA;Paired;150;ERX2995220;;	SAL_VA2969AA	Human	Human	Homo sapiens; stool	2016	10	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata (Predicted)	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175526	ERS2983233	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	150	187259	4707369	Salmonella enterica;100.0%	97	13173	4	Wangata	D1	Wangata	9	209502	168287	168287	168287	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992808	ILLUMINA	Paired	150	ERX2995220	_	NA
SAL_VA2970AA	17-SWA-025_S61	ERR2992807;ILLUMINA;Paired;150;ERX2995219;;	SAL_VA2970AA	Human	Human	Homo sapiens; stool	2017	2	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175525	ERS2983232	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	145	170982	4697697	Salmonella enterica;100.0%	98	13411	4	Wangata	D1	Wangata	9	209503	168289	168289	168289	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992807	ILLUMINA	Paired	150	ERX2995219	_	NA
SAL_VA2971AA	17-SWA-022_S51	ERR2992806;ILLUMINA;Paired;150;ERX2995218;;	SAL_VA2971AA	Human	Human	Homo sapiens; stool	2017	3	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175524	ERS2983231	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	139	187259	4709339	Salmonella enterica;100.0%	101	13660	4	Wangata	D1	Wangata	9	209538	168317	168317	168317	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992806	ILLUMINA	Paired	150	ERX2995218	_	NA
SAL_VA2972AA	17-SWA-019_S41	ERR2992805;ILLUMINA;Paired;150;ERX2995217;;	SAL_VA2972AA	Human	Human	Homo sapiens; stool	2017	3	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175523	ERS2983230	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	86	152288	4666045	Salmonella enterica;100.0%	106	16489	4	Wangata	D1	Wangata	9	209539	168320	168318	129158	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992805	ILLUMINA	Paired	150	ERX2995217	_	NA
SAL_VA2973AA	17-SWA-018_S31	ERR2992804;ILLUMINA;Paired;150;ERX2995216;;	SAL_VA2973AA	Human	Human	Homo sapiens; stool	2017	3	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175522	ERS2983229	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	126	171028	4667294	Salmonella enterica;100.0%	98	15360	4	Wangata	D1	Wangata	9	209540	168318	168318	129158	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992804	ILLUMINA	Paired	150	ERX2995216	_	NA
SAL_VA2974AA	16-SWA-N52_S30	ERR2992803;ILLUMINA;Paired;150;ERX2995215;;	SAL_VA2974AA	Human	Human	Homo sapiens; stool	2017	4	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata (Predicted)	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175521	ERS2983228	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	108	201348	4707055	Salmonella enterica;100.0%	91	12705	4	Wangata	D1	Wangata	9	209514	168288	168288	129163	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992803	ILLUMINA	Paired	150	ERX2995215	_	NA
SAL_VA2976AA	16-SWA-N50_S8	ERR2992801;ILLUMINA;Paired;150;ERX2995213;;	SAL_VA2976AA	Human	Human	Homo sapiens; stool	2017	4	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata (Predicted)	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175519	ERS2983226	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	79	214532	4707655	Salmonella enterica;100.0%	96	13043	4	Wangata	D1	Wangata	9	209912	168613	168613	129154	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992801	ILLUMINA	Paired	150	ERX2995213	_	NA
SAL_VA2977AA	16-SWA-N49_S84	ERR2992800;ILLUMINA;Paired;150;ERX2995212;;	SAL_VA2977AA	Human	Human	Homo sapiens; stool	2017	3	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175518	ERS2983225	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	111	176605	4891053	Salmonella enterica;98.92%	99	12759	4	Wangata	D1	Wangata	9	209516	168290	168290	129155	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992800	ILLUMINA	Paired	150	ERX2995212	_	NA
SAL_VA2978AA	16-SWA-N48_S54	ERR2992799;ILLUMINA;Paired;150;ERX2995211;;	SAL_VA2978AA	Human	Human	Homo sapiens; stool	2017	4	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata (Predicted)	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175517	ERS2983224	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	101	187259	4867431	Salmonella enterica;100.0%	93	14114	4	Wangata	D1	Wangata	9	209498	168271	168271	168271	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992799	ILLUMINA	Paired	150	ERX2995211	_	NA
SAL_VA2979AA	16-SWA-N47_S43	ERR2992798;ILLUMINA;Paired;150;ERX2995210;;	SAL_VA2979AA	Human	Human	Homo sapiens; stool	2017	3	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175516	ERS2983223	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	100	191974	4702989	Salmonella enterica;100.0%	97	13461	4	Wangata	D1	Wangata	9	209490	168279	168279	129155	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992798	ILLUMINA	Paired	150	ERX2995210	_	NA
SAL_VA2980AA	16-SWA-N46_S32	ERR2992797;ILLUMINA;Paired;150;ERX2995209;;	SAL_VA2980AA	Human	Human	Homo sapiens; stool	2017	3	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175515	ERS2983222	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	97	214532	4663084	Salmonella enterica;100.0%	83	13304	4	Wangata	D1	Wangata	9	209509	168296	168296	129155	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992797	ILLUMINA	Paired	150	ERX2995209	_	NA
SAL_VA2981AA	16-SWA-N45_S21	ERR2992796;ILLUMINA;Paired;150;ERX2995208;;	SAL_VA2981AA	Human	Human	Homo sapiens; stool	2017	3	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175514	ERS2983221	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	103	187250	4661933	Salmonella enterica;98.85%	95	13435	4	Wangata	D1	Wangata	9	209506	168293	168293	129155	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992796	ILLUMINA	Paired	150	ERX2995208	_	NA
SAL_VA2982AA	16-SWA-N44_S9	ERR2992795;ILLUMINA;Paired;150;ERX2995207;;	SAL_VA2982AA	Human	Human	Homo sapiens; stool	2017	3	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175513	ERS2983220	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	83	191161	4853643	Salmonella enterica;100.0%	68	12988	4	Wangata	D1	Wangata	9	209495	168272	168272	168272	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992795	ILLUMINA	Paired	150	ERX2995207	_	NA
SAL_VA2983AA	16-SWA-N43_S86	ERR2992794;ILLUMINA;Paired;150;ERX2995206;;	SAL_VA2983AA	Human	Human	Homo sapiens; stool	2017	3	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175512	ERS2983219	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	89	214532	4665234	Salmonella enterica;100.0%	95	13389	4	Wangata	D1	Wangata	9	209488	168274	168274	129155	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992794	ILLUMINA	Paired	150	ERX2995206	_	NA
SAL_VA2984AA	16-SWA-N42_S75	ERR2992793;ILLUMINA;Paired;150;ERX2995205;;	SAL_VA2984AA	Human	Human	Homo sapiens; stool	2017	3	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175511	ERS2983218	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	91	170987	4664957	Salmonella enterica;100.0%	85	12883	4	Wangata	D1	Wangata	9	209493	168273	168273	168273	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992793	ILLUMINA	Paired	150	ERX2995205	_	NA
SAL_VA2985AA	16-SWA-N41_S64	ERR2992792;ILLUMINA;Paired;150;ERX2995204;;	SAL_VA2985AA	Human	Human	Homo sapiens; stool	2017	3	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata (Predicted)	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175510	ERS2983217	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	97	239705	4665959	Salmonella enterica;100.0%	92	13036	4	Wangata	D1	Wangata	9	209461	168243	168243	168243	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992792	ILLUMINA	Paired	150	ERX2995204	_	NA
SAL_VA2986AA	16-SWA-N40_S53	ERR2992791;ILLUMINA;Paired;150;ERX2995203;;	SAL_VA2986AA	Human	Human	Homo sapiens; stool	2017	3	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175509	ERS2983216	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	97	187259	4666408	Salmonella enterica;100.0%	95	13264	4	Wangata	D1	Wangata	9	209489	168283	168283	168283	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992791	ILLUMINA	Paired	150	ERX2995203	_	NA
SAL_VA2987AA	16-SWA-N39_S42	ERR2992790;ILLUMINA;Paired;150;ERX2995202;;	SAL_VA2987AA	Human	Human	Homo sapiens; stool	2017	4	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175508	ERS2983215	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	79	178032	4700600	Salmonella enterica;100.0%	83	13745	4	Wangata	D1	Wangata	9	209491	168278	168278	168254	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992790	ILLUMINA	Paired	150	ERX2995202	_	NA
SAL_VA2988AA	16-SWA-N38_S31	ERR2992789;ILLUMINA;Paired;150;ERX2995201;;	SAL_VA2988AA	Human	Human	Homo sapiens; stool	2017	4	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata (Predicted)	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175507	ERS2983214	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	68	171015	4666478	Salmonella enterica;100.0%	98	14198	4	Wangata	D1	Wangata	9	209494	168280	168280	168280	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992789	ILLUMINA	Paired	150	ERX2995201	_	NA
SAL_VA2991AA	16-SWA-N065_S51	ERR2992786;ILLUMINA;Paired;150;ERX2995198;;	SAL_VA2991AA	Wild Animal	ND/Others	Wildlife; feces	2017	4	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175504	ERS2983211	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	131	214532	4857301	Salmonella enterica;100.0%	90	14095	4	Wangata	D1	Wangata	9	209463	168244	168244	168237	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992786	ILLUMINA	Paired	150	ERX2995198	_	NA
SAL_VA2994AA	16-SWA-N062_S15	ERR2992783;ILLUMINA;Paired;150;ERX2995195;;	SAL_VA2994AA	Aquatic Animal	Amphibian	Turtle; Chelonia mydas; cloacal swab	2017	5	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175501	ERS2983208	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	84	219483	4702224	Salmonella enterica;100.0%	83	13945	4	Wangata	D1	Wangata	9	209474	168249	168249	168248	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992783	ILLUMINA	Paired	150	ERX2995195	_	NA
SAL_VA2995AA	16-SWA-N061_S3	ERR2992782;ILLUMINA;Paired;150;ERX2995194;;	SAL_VA2995AA	Aquatic Animal	Amphibian	Turtle; Chelonia mydas; cloacal swab	2017	5	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175500	ERS2983207	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	84	214305	4703006	Salmonella enterica;100.0%	93	14609	4	Wangata	D1	Wangata	9	209470	168248	168248	168248	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992782	ILLUMINA	Paired	150	ERX2995194	_	NA
SAL_VA2996AA	16-SWA-N060_S86	ERR2992781;ILLUMINA;Paired;150;ERX2995193;;	SAL_VA2996AA	Human	Human	Homo sapiens; stool	2017	4	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175499	ERS2983206	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	62	201105	4663300	Salmonella enterica;100.0%	81	14341	4	Wangata	D1	Wangata	9	209478	168250	168246	168232	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992781	ILLUMINA	Paired	150	ERX2995193	_	NA
SAL_VA2997AA	16-SWA-N059_S74	ERR2992780;ILLUMINA;Paired;150;ERX2995192;;	SAL_VA2997AA	Human	Human	Homo sapiens; stool	2017	4	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175498	ERS2983205	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	71	175860	4664979	Salmonella enterica;100.0%	91	13830	4	Wangata	D1	Wangata	9	209462	168246	168246	168232	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992780	ILLUMINA	Paired	150	ERX2995192	_	NA
SAL_VA2998AA	16-SWA-N058_S62	ERR2992779;ILLUMINA;Paired;150;ERX2995191;;	SAL_VA2998AA	Human	Human	Homo sapiens; stool	2017	4	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata (Predicted)	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175497	ERS2983204	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	103	214532	4664195	Salmonella enterica;100.0%	87	12554	4	Wangata	D1	Wangata	9	209472	168256	168256	168216	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992779	ILLUMINA	Paired	150	ERX2995191	_	NA
SAL_VA2999AA	16-SWA-N057_S50	ERR2992778;ILLUMINA;Paired;150;ERX2995190;;	SAL_VA2999AA	Human	Human	Homo sapiens; stool	2017	4	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175496	ERS2983203	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	110	143448	4666040	Salmonella enterica;100.0%	97	15013	4	Wangata	D1	Wangata	9	209464	168247	168237	168237	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992778	ILLUMINA	Paired	150	ERX2995190	_	NA
SAL_VA3000AA	16-SWA-N056_S38	ERR2992777;ILLUMINA;Paired;150;ERX2995189;;	SAL_VA3000AA	Human	Human	Homo sapiens; stool	2017	4	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175495	ERS2983202	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	92	214593	4668421	Salmonella enterica;100.0%	98	14175	4	Wangata	D1	Wangata	9	209473	168255	168255	168255	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992777	ILLUMINA	Paired	150	ERX2995189	_	NA
SAL_VA3001AA	16-SWA-N055_S26	ERR2992776;ILLUMINA;Paired;150;ERX2995188;;	SAL_VA3001AA	Human	Human	Homo sapiens; stool	2017	4	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	Wangata	I	NA	NA	NA	UNIVERSITY OF SYDNEY	NA	PRJEB30345	ERP112798	SAMEA5175494	ERS2983201	2019-02-09	2019-02-08	523	433	Wangata	ND	Assembled	95	201105	4664033	Salmonella enterica;100.0%	93	13750	4	Wangata	D1	Wangata	9	209466	168252	168252	129155	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	university of sydney	ERR2992776	ILLUMINA	Paired	150	ERX2995188	_	NA
